y_mm \ x_mm,-40.00,-39.00,-38.00,-37.00,-36.00,-35.00,-34.00,-33.00,-32.00,-31.00,-30.00,-29.00,-28.00,-27.00,-26.00,-25.00,-24.00,-23.00,-22.00,-21.00,-20.00,-19.00,-18.00,-17.00,-16.00,-15.00,-14.00,-13.00,-12.00,-11.00,-10.00,-9.00,-8.00,-7.00,-6.00,-5.00,-4.00,-3.00,-2.00,-1.00,0.00,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00
15.00,0.0116,0.0158,0.0222,0.0308,0.0418,0.0553,0.0723,0.0927,0.1203,0.1549,0.1962,0.2440,0.3012,0.3677,0.4412,0.5214,0.6109,0.7096,0.8141,0.9243,1.0397,1.1601,1.2779,1.3931,1.5023,1.6057,1.7013,1.7893,1.8768,1.9637,2.0372,2.0974,2.1429,2.1739,2.2028,2.2295,2.2481,2.2589,2.2693,2.2794,2.2796,2.2701,2.2526,2.2272,2.2052,2.1864,2.1613,2.1302,2.0959,2.0586,2.0070,1.9415,1.8722,1.7990,1.7191,1.6327,1.5364,1.4305,1.3179,1.1989,1.0837,0.9722,0.8625,0.7545,0.6527,0.5567,0.4701,0.3925,0.3228,0.2610,0.2063,0.1586,0.1220,0.0962,0.0741,0.0554,0.0403,0.0288,0.0206,0.0156,0.0114,0.0077,0.0052
14.00,0.0122,0.0161,0.0229,0.0325,0.0450,0.0602,0.0780,0.0983,0.1266,0.1627,0.2067,0.2586,0.3204,0.3920,0.4711,0.5574,0.6487,0.7450,0.8583,0.9881,1.1099,1.2236,1.3427,1.4671,1.5801,1.6820,1.7806,1.8757,1.9622,2.0405,2.1132,2.1807,2.2244,2.2448,2.2663,2.2888,2.3031,2.3094,2.3184,2.3299,2.3307,2.3211,2.3047,2.2816,2.2637,2.2510,2.2363,2.2196,2.1875,2.1402,2.0864,2.0262,1.9588,1.8846,1.8096,1.7341,1.6395,1.5264,1.4097,1.2895,1.1716,1.0560,0.9385,0.8193,0.7086,0.6063,0.5138,0.4308,0.3554,0.2873,0.2277,0.1764,0.1367,0.1082,0.0836,0.0626,0.0455,0.0321,0.0226,0.0168,0.0118,0.0077,0.0051
13.00,0.0128,0.0174,0.0243,0.0333,0.0460,0.0623,0.0813,0.1028,0.1325,0.1699,0.2171,0.2737,0.3383,0.4108,0.4953,0.5915,0.6912,0.7941,0.9092,1.0362,1.1618,1.2862,1.4072,1.5247,1.6403,1.7541,1.8544,1.9419,2.0252,2.1044,2.1716,2.2269,2.2652,2.2868,2.3059,2.3227,2.3344,2.3412,2.3467,2.3509,2.3526,2.3517,2.3437,2.3289,2.3133,2.2971,2.2804,2.2633,2.2348,2.1953,2.1513,2.1030,2.0442,1.9752,1.9004,1.8200,1.7234,1.6111,1.4950,1.3752,1.2542,1.1320,1.0091,0.8856,0.7693,0.6601,0.5584,0.4639,0.3818,0.3119,0.2495,0.1943,0.1504,0.1175,0.0896,0.0665,0.0483,0.0350,0.0250,0.0182,0.0128,0.0088,0.0060
12.00,0.0135,0.0189,0.0258,0.0342,0.0471,0.0644,0.0845,0.1074,0.1383,0.1772,0.2275,0.2888,0.3563,0.4296,0.5195,0.6257,0.7336,0.8432,0.9601,1.0841,1.2138,1.3488,1.4716,1.5823,1.7005,1.8260,1.9284,2.0081,2.0881,2.1684,2.2299,2.2732,2.3060,2.3286,2.3454,2.3566,2.3657,2.3729,2.3749,2.3719,2.3744,2.3823,2.3828,2.3761,2.3629,2.3432,2.3246,2.3070,2.2822,2.2504,2.2162,2.1798,2.1295,2.0657,1.9911,1.9059,1.8074,1.6958,1.5803,1.4609,1.3368,1.2080,1.0797,0.9519,0.8300,0.7140,0.6030,0.4970,0.4083,0.3366,0.2713,0.2121,0.1641,0.1268,0.0956,0.0703,0.0511,0.0379,0.0274,0.0196,0.0138,0.0099,0.0069
11.00,0.0140,0.0193,0.0264,0.0352,0.0485,0.0663,0.0881,0.1138,0.1468,0.1868,0.2391,0.3033,0.3740,0.4508,0.5434,0.6514,0.7630,0.8782,1.0035,1.1386,1.2703,1.3987,1.5256,1.6508,1.7706,1.8850,1.9816,2.0611,2.1345,2.2019,2.2560,2.2971,2.3262,2.3439,2.3582,2.3694,2.3812,2.3934,2.3995,2.3994,2.3995,2.3998,2.3981,2.3947,2.3858,2.3716,2.3561,2.3394,2.3190,2.2950,2.2657,2.2314,2.1850,2.1267,2.0549,1.9699,1.8738,1.7669,1.6529,1.5319,1.4062,1.2759,1.1411,1.0018,0.8729,0.7541,0.6399,0.5302,0.4362,0.3579,0.2882,0.2270,0.1761,0.1352,0.1017,0.0757,0.0557,0.0418,0.0303,0.0211,0.0144,0.0101,0.0070
10.00,0.0146,0.0198,0.0270,0.0362,0.0499,0.0682,0.0917,0.1203,0.1552,0.1964,0.2507,0.3178,0.3917,0.4720,0.5673,0.6771,0.7925,0.9132,1.0468,1.1930,1.3269,1.4487,1.5796,1.7194,1.8406,1.9439,2.0349,2.1141,2.1808,2.2354,2.2821,2.3209,2.3465,2.3591,2.3711,2.3824,2.3967,2.4140,2.4240,2.4269,2.4246,2.4172,2.4135,2.4133,2.4088,2.3999,2.3876,2.3718,2.3558,2.3395,2.3152,2.2831,2.2405,2.1877,2.1187,2.0339,1.9402,1.8381,1.7255,1.6029,1.4757,1.3439,1.2025,1.0518,0.9159,0.7943,0.6768,0.5634,0.4642,0.3790,0.3051,0.2419,0.1881,0.1435,0.1079,0.0810,0.0604,0.0457,0.0332,0.0227,0.0151,0.0103,0.0070
9.00,0.0145,0.0200,0.0277,0.0376,0.0518,0.0702,0.0941,0.1232,0.1600,0.2044,0.2608,0.3288,0.4049,0.4889,0.5867,0.6979,0.8177,0.9459,1.0811,1.2233,1.3607,1.4936,1.6260,1.7580,1.8767,1.9824,2.0742,2.1524,2.2180,2.2714,2.3162,2.3525,2.3764,2.3882,2.3972,2.4036,2.4109,2.4191,2.4232,2.4231,2.4188,2.4104,2.4080,2.4114,2.4095,2.4025,2.3949,2.3866,2.3743,2.3578,2.3355,2.3073,2.2701,2.2240,2.1615,2.0830,1.9914,1.8872,1.7740,1.6522,1.5229,1.3864,1.2449,1.0986,0.9616,0.8339,0.7114,0.5941,0.4911,0.4020,0.3235,0.2553,0.1986,0.1532,0.1161,0.0869,0.0642,0.0478,0.0343,0.0237,0.0161,0.0114,0.0080
8.00,0.0144,0.0201,0.0283,0.0390,0.0536,0.0723,0.0965,0.1261,0.1648,0.2125,0.2709,0.3397,0.4182,0.5059,0.6062,0.7188,0.8430,0.9786,1.1154,1.2535,1.3945,1.5384,1.6724,1.7967,1.9128,2.0209,2.1134,2.1906,2.2552,2.3073,2.3503,2.3841,2.4064,2.4173,2.4234,2.4248,2.4251,2.4242,2.4223,2.4194,2.4131,2.4036,2.4024,2.4095,2.4103,2.4050,2.4021,2.4015,2.3928,2.3761,2.3557,2.3315,2.2997,2.2603,2.2043,2.1321,2.0426,1.9363,1.8225,1.7015,1.5702,1.4289,1.2873,1.1453,1.0074,0.8734,0.7460,0.6248,0.5180,0.4250,0.3420,0.2686,0.2091,0.1630,0.1243,0.0929,0.0681,0.0499,0.0355,0.0247,0.0171,0.0125,0.0091
7.00,0.0145,0.0203,0.0284,0.0389,0.0541,0.0740,0.0992,0.1296,0.1688,0.2165,0.2761,0.3474,0.4273,0.5157,0.6193,0.7378,0.8660,1.0039,1.1418,1.2797,1.4210,1.5656,1.7002,1.8250,1.9441,2.0576,2.1503,2.2228,2.2838,2.3338,2.3710,2.3957,2.4165,2.4334,2.4382,2.4310,2.4266,2.4247,2.4212,2.4162,2.4138,2.4139,2.4157,2.4189,2.4193,2.4169,2.4148,2.4129,2.4031,2.3855,2.3648,2.3410,2.3107,2.2742,2.2248,2.1628,2.0810,1.9799,1.8692,1.7492,1.6167,1.4721,1.3274,1.1828,1.0402,0.8997,0.7687,0.6471,0.5375,0.4396,0.3535,0.2788,0.2174,0.1689,0.1291,0.0978,0.0725,0.0530,0.0378,0.0270,0.0188,0.0133,0.0092
6.00,0.0146,0.0205,0.0286,0.0388,0.0545,0.0756,0.1019,0.1331,0.1727,0.2204,0.2813,0.3550,0.4365,0.5255,0.6324,0.7568,0.8891,1.0291,1.1680,1.3059,1.4475,1.5927,1.7280,1.8534,1.9755,2.0943,2.1872,2.2549,2.3125,2.3602,2.3916,2.4073,2.4267,2.4496,2.4529,2.4373,2.4281,2.4252,2.4202,2.4130,2.4145,2.4243,2.4289,2.4284,2.4283,2.4287,2.4274,2.4244,2.4135,2.3950,2.3739,2.3505,2.3219,2.2882,2.2453,2.1934,2.1194,2.0236,1.9160,1.7968,1.6631,1.5152,1.3676,1.2202,1.0730,0.9259,0.7914,0.6693,0.5570,0.4543,0.3650,0.2889,0.2256,0.1748,0.1339,0.1028,0.0768,0.0560,0.0402,0.0292,0.0205,0.0140,0.0092
5.00,0.0146,0.0211,0.0297,0.0400,0.0558,0.0768,0.1028,0.1336,0.1736,0.2223,0.2845,0.3597,0.4432,0.5348,0.6432,0.7678,0.8994,1.0376,1.1788,1.3229,1.4686,1.6159,1.7517,1.8762,1.9914,2.0974,2.1859,2.2574,2.3179,2.3678,2.4006,2.4168,2.4297,2.4394,2.4416,2.4363,2.4320,2.4286,2.4246,2.4202,2.4175,2.4167,2.4176,2.4201,2.4237,2.4285,2.4282,2.4232,2.4121,2.3953,2.3767,2.3565,2.3301,2.2979,2.2525,2.1941,2.1196,2.0293,1.9258,1.8095,1.6804,1.5387,1.3932,1.2439,1.0966,0.9513,0.8154,0.6885,0.5737,0.4706,0.3802,0.3022,0.2372,0.1851,0.1423,0.1087,0.0810,0.0590,0.0423,0.0307,0.0215,0.0147,0.0099
4.00,0.0146,0.0219,0.0308,0.0413,0.0570,0.0779,0.1036,0.1341,0.1744,0.2242,0.2876,0.3644,0.4500,0.5442,0.6539,0.7788,0.9096,1.0461,1.1895,1.3399,1.4897,1.6391,1.7754,1.8989,2.0072,2.1005,2.1846,2.2598,2.3233,2.3754,2.4096,2.4264,2.4328,2.4293,2.4302,2.4354,2.4359,2.4320,2.4291,2.4273,2.4206,2.4090,2.4062,2.4118,2.4192,2.4282,2.4290,2.4219,2.4107,2.3955,2.3795,2.3624,2.3384,2.3077,2.2597,2.1947,2.1197,2.0350,1.9357,1.8222,1.6976,1.5623,1.4188,1.2675,1.1202,0.9768,0.8393,0.7077,0.5903,0.4870,0.3954,0.3154,0.2488,0.1954,0.1508,0.1147,0.0852,0.0620,0.0444,0.0321,0.0225,0.0155,0.0107
3.00,0.0150,0.0220,0.0309,0.0418,0.0571,0.0767,0.1028,0.1353,0.1767,0.2269,0.2900,0.3657,0.4527,0.5509,0.6611,0.7831,0.9132,1.0513,1.1956,1.3460,1.4940,1.6397,1.7760,1.9030,2.0162,2.1159,2.2033,2.2787,2.3386,2.3833,2.4139,2.4307,2.4374,2.4342,2.4347,2.4388,2.4361,2.4269,2.4211,2.4187,2.4157,2.4120,2.4083,2.4046,2.4049,2.4091,2.4087,2.4039,2.3972,2.3885,2.3729,2.3504,2.3226,2.2895,2.2461,2.1928,2.1226,2.0357,1.9356,1.8224,1.6975,1.5613,1.4221,1.2799,1.1370,0.9936,0.8549,0.7209,0.6029,0.5008,0.4078,0.3237,0.2547,0.2005,0.1551,0.1180,0.0880,0.0649,0.0467,0.0333,0.0231,0.0157,0.0107
2.00,0.0155,0.0221,0.0311,0.0423,0.0572,0.0755,0.1020,0.1364,0.1790,0.2296,0.2924,0.3670,0.4556,0.5576,0.6682,0.7873,0.9168,1.0565,1.2017,1.3521,1.4982,1.6402,1.7765,1.9070,2.0252,2.1312,2.2219,2.2976,2.3538,2.3912,2.4182,2.4351,2.4420,2.4390,2.4391,2.4422,2.4364,2.4218,2.4132,2.4102,2.4108,2.4150,2.4104,2.3973,2.3905,2.3900,2.3885,2.3860,2.3837,2.3815,2.3664,2.3384,2.3067,2.2711,2.2325,2.1909,2.1253,2.0364,1.9354,1.8226,1.6975,1.5604,1.4253,1.2922,1.1539,1.0105,0.8705,0.7340,0.6155,0.5146,0.4201,0.3319,0.2606,0.2058,0.1594,0.1213,0.0908,0.0677,0.0491,0.0347,0.0236,0.0159,0.0107
1.00,0.0149,0.0212,0.0301,0.0414,0.0570,0.0765,0.1029,0.1359,0.1781,0.2292,0.2910,0.3633,0.4505,0.5521,0.6631,0.7831,0.9141,1.0557,1.2019,1.3527,1.4987,1.6400,1.7766,1.9086,2.0265,2.1306,2.2165,2.2847,2.3398,2.3823,2.4090,2.4205,2.4293,2.4357,2.4368,2.4328,2.4231,2.4079,2.4044,2.4123,2.4134,2.4080,2.4012,2.3933,2.3901,2.3915,2.3842,2.3684,2.3590,2.3558,2.3423,2.3186,2.2927,2.2647,2.2262,2.1775,2.1088,2.0207,1.9255,1.8235,1.7078,1.5788,1.4452,1.3072,1.1672,1.0253,0.8860,0.7493,0.6291,0.5250,0.4307,0.3458,0.2744,0.2159,0.1668,0.1269,0.0945,0.0695,0.0502,0.0364,0.0254,0.0170,0.0116
-0.00,0.0143,0.0202,0.0290,0.0405,0.0567,0.0776,0.1038,0.1354,0.1771,0.2287,0.2896,0.3596,0.4454,0.5467,0.6580,0.7790,0.9114,1.0548,1.2022,1.3534,1.4992,1.6397,1.7767,1.9102,2.0279,2.1300,2.2111,2.2717,2.3258,2.3734,2.3999,2.4058,2.4166,2.4323,2.4345,2.4234,2.4099,2.3940,2.3956,2.4144,2.4160,2.4008,2.3920,2.3894,2.3897,2.3930,2.3799,2.3508,2.3343,2.3301,2.3182,2.2987,2.2787,2.2583,2.2200,2.1641,2.0923,2.0050,1.9156,1.8245,1.7182,1.5971,1.4650,1.3221,1.1805,1.0402,0.9015,0.7646,0.6427,0.5355,0.4413,0.3598,0.2881,0.2261,0.1743,0.1325,0.0982,0.0712,0.0512,0.0381,0.0271,0.0182,0.0125
-1.00,0.0143,0.0202,0.0288,0.0399,0.0556,0.0756,0.1018,0.1337,0.1760,0.2282,0.2888,0.3575,0.4411,0.5391,0.6482,0.7681,0.9015,1.0484,1.1946,1.3402,1.4849,1.6286,1.7660,1.8970,2.0128,2.1138,2.1999,2.2716,2.3279,2.3693,2.3929,2.3995,2.4054,2.4109,2.4153,2.4188,2.4136,2.4001,2.3978,2.4063,2.4088,2.4052,2.4008,2.3954,2.3911,2.3878,2.3759,2.3556,2.3411,2.3323,2.3168,2.2946,2.2717,2.2482,2.2120,2.1634,2.0984,2.0175,1.9289,1.8328,1.7253,1.6064,1.4761,1.3347,1.1932,1.0517,0.9143,0.7810,0.6598,0.5505,0.4524,0.3652,0.2910,0.2294,0.1782,0.1373,0.1031,0.0753,0.0540,0.0390,0.0274,0.0191,0.0131
-2.00,0.0142,0.0202,0.0286,0.0393,0.0544,0.0738,0.0997,0.1321,0.1748,0.2277,0.2879,0.3554,0.4368,0.5316,0.6385,0.7571,0.8917,1.0419,1.1869,1.3269,1.4705,1.6176,1.7553,1.8838,1.9978,2.0976,2.1887,2.2714,2.3300,2.3651,2.3861,2.3932,2.3943,2.3894,2.3961,2.4142,2.4174,2.4063,2.3999,2.3983,2.4015,2.4096,2.4095,2.4015,2.3925,2.3827,2.3719,2.3604,2.3480,2.3346,2.3155,2.2905,2.2647,2.2381,2.2040,2.1627,2.1046,2.0300,1.9421,1.8413,1.7324,1.6156,1.4872,1.3472,1.2059,1.0632,0.9271,0.7974,0.6770,0.5654,0.4634,0.3707,0.2939,0.2327,0.1822,0.1422,0.1079,0.0793,0.0567,0.0400,0.0277,0.0199,0.0137
-3.00,0.0139,0.0196,0.0279,0.0388,0.0536,0.0724,0.0974,0.1287,0.1693,0.2191,0.2783,0.3467,0.4283,0.5227,0.6296,0.7488,0.8803,1.0240,1.1687,1.3146,1.4603,1.6057,1.7417,1.8686,1.9837,2.0873,2.1787,2.2581,2.3144,2.3482,2.3718,2.3854,2.3874,2.3779,2.3798,2.3928,2.3957,2.3887,2.3847,2.3837,2.3848,2.3879,2.3894,2.3895,2.3816,2.3659,2.3571,2.3550,2.3445,2.3257,2.3067,2.2875,2.2633,2.2340,2.1976,2.1542,2.0976,2.0279,1.9430,1.8431,1.7334,1.6141,1.4874,1.3536,1.2165,1.0764,0.9393,0.8052,0.6823,0.5702,0.4697,0.3803,0.3038,0.2400,0.1876,0.1463,0.1113,0.0824,0.0594,0.0421,0.0292,0.0204,0.0142
-4.00,0.0136,0.0190,0.0272,0.0382,0.0528,0.0709,0.0952,0.1254,0.1638,0.2105,0.2686,0.3381,0.4199,0.5139,0.6208,0.7405,0.8689,1.0061,1.1506,1.3023,1.4500,1.5938,1.7282,1.8535,1.9697,2.0770,2.1686,2.2448,2.2988,2.3313,2.3575,2.3776,2.3805,2.3664,2.3635,2.3715,2.3740,2.3711,2.3696,2.3693,2.3681,2.3661,2.3694,2.3776,2.3708,2.3492,2.3423,2.3496,2.3410,2.3168,2.2980,2.2845,2.2618,2.2299,2.1912,2.1457,2.0905,2.0259,1.9440,1.8450,1.7344,1.6125,1.4876,1.3599,1.2272,1.0896,0.9516,0.8130,0.6876,0.5751,0.4760,0.3899,0.3138,0.2474,0.1931,0.1505,0.1147,0.0855,0.0621,0.0442,0.0306,0.0209,0.0146
-5.00,0.0137,0.0188,0.0265,0.0369,0.0509,0.0684,0.0920,0.1215,0.1593,0.2053,0.2623,0.3302,0.4098,0.5009,0.6081,0.7311,0.8614,0.9987,1.1407,1.2873,1.4322,1.5754,1.7109,1.8388,1.9557,2.0618,2.1552,2.2365,2.2921,2.3228,2.3483,2.3685,2.3726,2.3609,2.3550,2.3549,2.3584,2.3652,2.3657,2.3598,2.3566,2.3560,2.3583,2.3635,2.3594,2.3461,2.3435,2.3514,2.3452,2.3252,2.3040,2.2817,2.2551,2.2243,2.1902,2.1526,2.0968,2.0230,1.9389,1.8445,1.7353,1.6116,1.4834,1.3509,1.2175,1.0835,0.9498,0.8167,0.6938,0.5809,0.4817,0.3959,0.3187,0.2497,0.1939,0.1510,0.1148,0.0852,0.0618,0.0444,0.0311,0.0219,0.0152
-6.00,0.0138,0.0186,0.0258,0.0355,0.0489,0.0659,0.0889,0.1176,0.1547,0.2001,0.2561,0.3222,0.3996,0.4879,0.5954,0.7217,0.8538,0.9914,1.1309,1.2722,1.4143,1.5570,1.6936,1.8242,1.9417,2.0465,2.1418,2.2281,2.2854,2.3144,2.3390,2.3595,2.3648,2.3554,2.3466,2.3384,2.3427,2.3593,2.3618,2.3504,2.3451,2.3458,2.3472,2.3494,2.3480,2.3429,2.3448,2.3532,2.3495,2.3336,2.3100,2.2789,2.2485,2.2187,2.1891,2.1595,2.1030,2.0201,1.9338,1.8440,1.7362,1.6108,1.4793,1.3418,1.2079,1.0773,0.9482,0.8204,0.7000,0.5867,0.4875,0.4020,0.3235,0.2520,0.1947,0.1514,0.1149,0.0849,0.0616,0.0446,0.0317,0.0228,0.0158
-7.00,0.0126,0.0170,0.0238,0.0332,0.0465,0.0634,0.0858,0.1135,0.1499,0.1948,0.2495,0.3138,0.3909,0.4805,0.5866,0.7086,0.8363,0.9693,1.1069,1.2488,1.3947,1.5443,1.6834,1.8124,1.9290,2.0335,2.1224,2.1961,2.2532,2.2941,2.3238,2.3426,2.3489,2.3432,2.3354,2.3254,2.3276,2.3416,2.3445,2.3366,2.3303,2.3257,2.3287,2.3392,2.3425,2.3388,2.3386,2.3418,2.3384,2.3287,2.3083,2.2775,2.2466,2.2155,2.1811,2.1435,2.0811,1.9946,1.9068,1.8178,1.7105,1.5854,1.4592,1.3321,1.2026,1.0706,0.9388,0.8072,0.6860,0.5748,0.4775,0.3936,0.3178,0.2498,0.1940,0.1499,0.1136,0.0850,0.0619,0.0443,0.0311,0.0222,0.0154
-8.00,0.0113,0.0153,0.0219,0.0310,0.0440,0.0610,0.0828,0.1094,0.1450,0.1894,0.2429,0.3053,0.3821,0.4731,0.5777,0.6955,0.8187,0.9472,1.0829,1.2255,1.3750,1.5315,1.6731,1.8005,1.9162,2.0206,2.1030,2.1641,2.2210,2.2739,2.3087,2.3256,2.3330,2.3310,2.3241,2.3124,2.3125,2.3240,2.3273,2.3227,2.3155,2.3056,2.3102,2.3289,2.3370,2.3347,2.3325,2.3304,2.3275,2.3237,2.3066,2.2762,2.2448,2.2122,2.1730,2.1274,2.0593,1.9691,1.8799,1.7916,1.6848,1.5599,1.4392,1.3224,1.1973,1.0640,0.9296,0.7941,0.6719,0.5629,0.4674,0.3851,0.3120,0.2476,0.1932,0.1484,0.1124,0.0851,0.0623,0.0439,0.0304,0.0216,0.0150
-9.00,0.0110,0.0148,0.0212,0.0300,0.0423,0.0579,0.0791,0.1057,0.1395,0.1803,0.2325,0.2958,0.3710,0.4578,0.5584,0.6724,0.7946,0.9247,1.0615,1.2047,1.3512,1.5009,1.6425,1.7762,1.8977,2.0075,2.0959,2.1638,2.2187,2.2612,2.2921,2.3119,2.3247,2.3308,2.3267,2.3125,2.3097,2.3179,2.3169,2.3070,2.3043,2.3085,2.3177,2.3318,2.3357,2.3297,2.3269,2.3271,2.3218,2.3109,2.2914,2.2634,2.2304,2.1925,2.1471,2.0944,2.0264,1.9435,1.8558,1.7636,1.6569,1.5361,1.4125,1.2862,1.1568,1.0244,0.8945,0.7670,0.6520,0.5492,0.4560,0.3724,0.3004,0.2398,0.1875,0.1432,0.1081,0.0819,0.0603,0.0433,0.0305,0.0217,0.0150
-10.00,0.0107,0.0144,0.0205,0.0291,0.0405,0.0547,0.0753,0.1020,0.1340,0.1712,0.2221,0.2864,0.3599,0.4425,0.5390,0.6493,0.7704,0.9022,1.0401,1.1840,1.3274,1.4703,1.6118,1.7518,1.8793,1.9944,2.0889,2.1634,2.2164,2.2485,2.2757,2.2982,2.3164,2.3307,2.3292,2.3127,2.3069,2.3117,2.3064,2.2913,2.2931,2.3113,2.3252,2.3347,2.3344,2.3247,2.3212,2.3238,2.3161,2.2981,2.2762,2.2506,2.2161,2.1728,2.1212,2.0615,1.9936,1.9179,1.8318,1.7356,1.6290,1.5122,1.3858,1.2500,1.1163,0.9848,0.8594,0.7399,0.6321,0.5355,0.4447,0.3597,0.2890,0.2321,0.1818,0.1381,0.1038,0.0787,0.0584,0.0428,0.0307,0.0219,0.0150
-11.00,0.0097,0.0131,0.0192,0.0280,0.0388,0.0515,0.0702,0.0946,0.1254,0.1623,0.2116,0.2730,0.3443,0.4253,0.5193,0.6262,0.7443,0.8735,1.0088,1.1501,1.2938,1.4398,1.5804,1.7158,1.8394,1.9514,2.0457,2.1226,2.1838,2.2296,2.2630,2.2841,2.3021,2.3170,2.3188,2.3077,2.3030,2.3045,2.2999,2.2895,2.2900,2.3011,2.3101,2.3170,2.3182,2.3139,2.3116,2.3115,2.3003,2.2780,2.2548,2.2307,2.1922,2.1396,2.0798,2.0130,1.9391,1.8584,1.7681,1.6684,1.5618,1.4484,1.3243,1.1896,1.0613,0.9390,0.8191,0.7015,0.5973,0.5062,0.4206,0.3406,0.2738,0.2197,0.1730,0.1334,0.1012,0.0761,0.0558,0.0402,0.0286,0.0210,0.0147
-12.00,0.0087,0.0118,0.0179,0.0269,0.0371,0.0483,0.0651,0.0872,0.1167,0.1533,0.2010,0.2596,0.3287,0.4081,0.4996,0.6030,0.7182,0.8447,0.9775,1.1163,1.2603,1.4092,1.5490,1.6797,1.7995,1.9085,2.0024,2.0817,2.1511,2.2108,2.2503,2.2701,2.2878,2.3034,2.3083,2.3028,2.2991,2.2972,2.2933,2.2878,2.2869,2.2908,2.2950,2.2994,2.3020,2.3030,2.3021,2.2993,2.2844,2.2580,2.2334,2.2108,2.1683,2.1063,2.0384,1.9644,1.8846,1.7989,1.7044,1.6012,1.4946,1.3847,1.2628,1.1293,1.0062,0.8933,0.7789,0.6631,0.5626,0.4769,0.3965,0.3216,0.2586,0.2074,0.1641,0.1287,0.0985,0.0735,0.0533,0.0377,0.0266,0.0200,0.0144
-13.00,0.0083,0.0111,0.0164,0.0241,0.0335,0.0445,0.0603,0.0809,0.1093,0.1455,0.1903,0.2438,0.3082,0.3834,0.4722,0.5743,0.6854,0.8054,0.9352,1.0746,1.2149,1.3559,1.4917,1.6223,1.7483,1.8696,1.9690,2.0471,2.1147,2.1722,2.2162,2.2470,2.2656,2.2725,2.2755,2.2747,2.2740,2.2732,2.2700,2.2643,2.2617,2.2621,2.2657,2.2724,2.2759,2.2765,2.2722,2.2631,2.2465,2.2225,2.1915,2.1537,2.1049,2.0453,1.9776,1.9018,1.8180,1.7262,1.6277,1.5227,1.4133,1.2999,1.1812,1.0575,0.9422,0.8350,0.7280,0.6210,0.5261,0.4432,0.3670,0.2972,0.2391,0.1925,0.1530,0.1204,0.0920,0.0675,0.0486,0.0353,0.0253,0.0186,0.0132
-14.00,0.0078,0.0104,0.0150,0.0213,0.0299,0.0407,0.0556,0.0746,0.1020,0.1376,0.1796,0.2280,0.2878,0.3588,0.4448,0.5456,0.6527,0.7661,0.8930,1.0329,1.1694,1.3026,1.4344,1.5650,1.6971,1.8306,1.9355,2.0124,2.0783,2.1336,2.1821,2.2238,2.2435,2.2416,2.2426,2.2466,2.2488,2.2492,2.2466,2.2408,2.2364,2.2334,2.2365,2.2454,2.2499,2.2499,2.2422,2.2269,2.2085,2.1869,2.1495,2.0966,2.0415,1.9843,1.9167,1.8392,1.7513,1.6534,1.5510,1.4442,1.3322,1.2151,1.0996,0.9856,0.8781,0.7768,0.6770,0.5788,0.4897,0.4097,0.3374,0.2729,0.2197,0.1777,0.1419,0.1122,0.0854,0.0615,0.0440,0.0329,0.0239,0.0171,0.0119
-15.00,0.0072,0.0097,0.0139,0.0198,0.0279,0.0380,0.0523,0.0708,0.0954,0.1262,0.1654,0.2129,0.2700,0.3365,0.4177,0.5133,0.6159,0.7255,0.8452,0.9748,1.1074,1.2429,1.3759,1.5065,1.6343,1.7594,1.8632,1.9461,2.0165,2.0746,2.1257,2.1699,2.1969,2.2071,2.2121,2.2118,2.2112,2.2101,2.2085,2.2064,2.2004,2.1905,2.1916,2.2034,2.2088,2.2077,2.1972,2.1776,2.1544,2.1277,2.0858,2.0292,1.9722,1.9147,1.8428,1.7565,1.6611,1.5568,1.4544,1.3540,1.2452,1.1284,1.0159,0.9079,0.8066,0.7121,0.6194,0.5284,0.4466,0.3737,0.3067,0.2457,0.1963,0.1581,0.1254,0.0981,0.0746,0.0548,0.0396,0.0290,0.0209,0.0152,0.0108
-16.00,0.0067,0.0089,0.0128,0.0183,0.0259,0.0353,0.0490,0.0670,0.0889,0.1149,0.1513,0.1979,0.2522,0.3142,0.3905,0.4809,0.5791,0.6848,0.7974,0.9167,1.0454,1.1833,1.3174,1.4480,1.5716,1.6882,1.7909,1.8799,1.9547,2.0156,2.0693,2.1159,2.1503,2.1727,2.1815,2.1771,2.1736,2.1710,2.1704,2.1720,2.1643,2.1477,2.1468,2.1614,2.1676,2.1654,2.1522,2.1282,2.1002,2.0684,2.0221,1.9618,1.9028,1.8452,1.7688,1.6739,1.5710,1.4601,1.3578,1.2638,1.1583,1.0417,0.9323,0.8300,0.7352,0.6474,0.5617,0.4781,0.4035,0.3377,0.2760,0.2186,0.1728,0.1384,0.1088,0.0840,0.0638,0.0481,0.0353,0.0252,0.0179,0.0134,0.0097
